,date,overall_aqi_value,main_pollutant,site_name,site_id,source_aqi,co,ozone,so2,pm10,pm25,no2,lat,lon,city_name,state_ordinance,population
0,2020-01-01,24,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,24,10,39.9612,-82.9988,Columbus,2020-03-23,391006
1,2020-01-02,17,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,17,15,39.9612,-82.9988,Columbus,2020-03-23,391006
2,2020-01-03,23,NO2,Fairgrounds,39-049-0034,AQS,2,.,0,.,18,23,39.9612,-82.9988,Columbus,2020-03-23,391006
3,2020-01-04,40,PM2.5,Maple Canyon,39-049-0081,AQS,0,.,0,7,40,7,39.9612,-82.9988,Columbus,2020-03-23,391006
4,2020-01-05,24,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,24,9,39.9612,-82.9988,Columbus,2020-03-23,391006
5,2020-01-06,25,PM2.5,Smoky Row Near Road,39-049-0038,AQS,2,.,0,.,25,24,39.9612,-82.9988,Columbus,2020-03-23,391006
6,2020-01-07,37,PM2.5,Smoky Row Near Road,39-049-0038,AQS,7,.,0,.,37,33,39.9612,-82.9988,Columbus,2020-03-23,391006
7,2020-01-08,21,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,21,15,39.9612,-82.9988,Columbus,2020-03-23,391006
8,2020-01-09,22,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,4,.,22,19,39.9612,-82.9988,Columbus,2020-03-23,391006
9,2020-01-10,29,PM2.5,Smoky Row Near Road,39-049-0038,AQS,2,.,0,9,29,21,39.9612,-82.9988,Columbus,2020-03-23,391006
10,2020-01-11,13,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,13,6,39.9612,-82.9988,Columbus,2020-03-23,391006
11,2020-01-12,16,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,16,14,39.9612,-82.9988,Columbus,2020-03-23,391006
12,2020-01-13,28,PM2.5,New Albany,39-049-0029,AQS,3,.,0,.,28,18,39.9612,-82.9988,Columbus,2020-03-23,391006
13,2020-01-14,50,PM2.5,Smoky Row Near Road,39-049-0038,AQS,2,.,0,.,50,17,39.9612,-82.9988,Columbus,2020-03-23,391006
14,2020-01-15,47,PM2.5,Smoky Row Near Road,39-049-0038,AQS,3,.,0,.,47,19,39.9612,-82.9988,Columbus,2020-03-23,391006
15,2020-01-16,45,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,8,45,5,39.9612,-82.9988,Columbus,2020-03-23,391006
16,2020-01-17,19,PM2.5,New Albany,39-049-0029,AQS,0,.,0,.,19,14,39.9612,-82.9988,Columbus,2020-03-23,391006
17,2020-01-18,18,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,18,9,39.9612,-82.9988,Columbus,2020-03-23,391006
18,2020-01-19,52,PM2.5,New Albany,39-049-0029,AQS,0,.,0,.,52,2,39.9612,-82.9988,Columbus,2020-03-23,391006
19,2020-01-20,44,PM2.5,New Albany,39-049-0029,AQS,0,.,0,.,44,22,39.9612,-82.9988,Columbus,2020-03-23,391006
20,2020-01-21,44,PM2.5,New Albany,39-049-0029,AQS,2,.,0,.,44,29,39.9612,-82.9988,Columbus,2020-03-23,391006
21,2020-01-22,65,PM2.5,Smoky Row Near Road,39-049-0038,AQS,7,.,4,22,65,34,39.9612,-82.9988,Columbus,2020-03-23,391006
22,2020-01-23,50,PM2.5,Smoky Row Near Road,39-049-0038,AQS,5,.,7,.,50,31,39.9612,-82.9988,Columbus,2020-03-23,391006
23,2020-01-24,21,PM2.5,New Albany,39-049-0029,AQS,2,.,4,.,21,21,39.9612,-82.9988,Columbus,2020-03-23,391006
24,2020-01-25,25,PM2.5,New Albany,39-049-0029,AQS,2,.,0,.,25,8,39.9612,-82.9988,Columbus,2020-03-23,391006
25,2020-01-26,27,PM2.5,New Albany,39-049-0029,AQS,1,.,0,.,27,10,39.9612,-82.9988,Columbus,2020-03-23,391006
26,2020-01-27,47,PM2.5,New Albany,39-049-0029,AQS,0,.,0,.,47,18,39.9612,-82.9988,Columbus,2020-03-23,391006
27,2020-01-28,28,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,6,28,8,39.9612,-82.9988,Columbus,2020-03-23,391006
28,2020-01-29,26,PM2.5,New Albany,39-049-0029,AQS,0,.,0,.,26,14,39.9612,-82.9988,Columbus,2020-03-23,391006
29,2020-01-30,33,PM2.5,New Albany,39-049-0029,AQS,0,.,0,.,33,8,39.9612,-82.9988,Columbus,2020-03-23,391006
30,2020-01-31,60,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,60,23,39.9612,-82.9988,Columbus,2020-03-23,391006
31,2020-02-01,58,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,58,21,39.9612,-82.9988,Columbus,2020-03-23,391006
32,2020-02-02,26,PM2.5,New Albany,39-049-0029,AQS,0,.,0,.,26,11,39.9612,-82.9988,Columbus,2020-03-23,391006
33,2020-02-03,29,NO2,Smoky Row Near Road,39-049-0038,AQS,5,.,0,.,27,29,39.9612,-82.9988,Columbus,2020-03-23,391006
34,2020-02-04,22,PM2.5,New Albany,39-049-0029,AQS,1,.,0,.,22,15,39.9612,-82.9988,Columbus,2020-03-23,391006
35,2020-02-05,11,PM2.5,New Albany,39-049-0029,AQS,0,.,0,.,11,6,39.9612,-82.9988,Columbus,2020-03-23,391006
36,2020-02-06,22,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,22,16,39.9612,-82.9988,Columbus,2020-03-23,391006
37,2020-02-07,30,PM2.5,New Albany,39-049-0029,AQS,0,.,0,.,30,14,39.9612,-82.9988,Columbus,2020-03-23,391006
38,2020-02-08,43,PM2.5,New Albany,39-049-0029,AQS,1,.,0,.,43,15,39.9612,-82.9988,Columbus,2020-03-23,391006
39,2020-02-09,48,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,48,14,39.9612,-82.9988,Columbus,2020-03-23,391006
40,2020-02-10,22,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,22,15,39.9612,-82.9988,Columbus,2020-03-23,391006
41,2020-02-11,53,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,53,11,39.9612,-82.9988,Columbus,2020-03-23,391006
42,2020-02-12,49,PM2.5,Smoky Row Near Road,39-049-0038,AQS,5,.,0,.,49,32,39.9612,-82.9988,Columbus,2020-03-23,391006
43,2020-02-13,31,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,31,16,39.9612,-82.9988,Columbus,2020-03-23,391006
44,2020-02-14,37,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,37,26,39.9612,-82.9988,Columbus,2020-03-23,391006
45,2020-02-15,39,PM2.5,Smoky Row Near Road,39-049-0038,AQS,3,.,0,.,39,31,39.9612,-82.9988,Columbus,2020-03-23,391006
46,2020-02-16,33,PM2.5,Smoky Row Near Road,39-049-0038,AQS,2,.,0,.,33,27,39.9612,-82.9988,Columbus,2020-03-23,391006
47,2020-02-17,47,PM2.5,Smoky Row Near Road,39-049-0038,AQS,3,.,0,.,47,31,39.9612,-82.9988,Columbus,2020-03-23,391006
48,2020-02-18,34,PM2.5,New Albany,39-049-0029,AQS,1,.,0,.,34,14,39.9612,-82.9988,Columbus,2020-03-23,391006
49,2020-02-19,40,PM2.5,New Albany,39-049-0029,AQS,1,.,0,.,40,23,39.9612,-82.9988,Columbus,2020-03-23,391006
50,2020-02-20,30,PM2.5,New Albany,39-049-0029,AQS,1,.,0,.,30,28,39.9612,-82.9988,Columbus,2020-03-23,391006
51,2020-02-21,36,PM2.5,New Albany,39-049-0029,AQS,2,.,0,.,36,30,39.9612,-82.9988,Columbus,2020-03-23,391006
52,2020-02-22,48,PM2.5,New Albany,39-049-0029,AQS,1,.,1,.,48,21,39.9612,-82.9988,Columbus,2020-03-23,391006
53,2020-02-23,35,PM2.5,New Albany,39-049-0029,AQS,2,.,0,.,35,25,39.9612,-82.9988,Columbus,2020-03-23,391006
54,2020-02-24,37,PM2.5,New Albany,39-049-0029,AQS,2,.,0,.,37,26,39.9612,-82.9988,Columbus,2020-03-23,391006
55,2020-02-25,50,PM2.5,New Albany,39-049-0029,AQS,1,.,0,.,50,14,39.9612,-82.9988,Columbus,2020-03-23,391006
56,2020-02-26,30,NO2,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,26,30,39.9612,-82.9988,Columbus,2020-03-23,391006
57,2020-02-27,27,PM2.5,New Albany,39-049-0029,AQS,0,.,0,.,27,9,39.9612,-82.9988,Columbus,2020-03-23,391006
58,2020-02-28,44,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,44,20,39.9612,-82.9988,Columbus,2020-03-23,391006
59,2020-02-29,37,PM2.5,New Albany,39-049-0029,AQS,1,.,0,.,37,25,39.9612,-82.9988,Columbus,2020-03-23,391006
60,2020-03-01,39,Ozone,Heath,39-089-0005,AirNow,1,39,.,.,33,.,39.9612,-82.9988,Columbus,2020-03-23,391006
61,2020-03-02,42,PM2.5,New Albany,39-049-0029,AirNow,.,39,.,.,42,.,39.9612,-82.9988,Columbus,2020-03-23,391006
62,2020-03-03,35,Ozone,New Albany,39-049-0029,AirNow,.,35,.,.,21,.,39.9612,-82.9988,Columbus,2020-03-23,391006
63,2020-03-04,35,Ozone,Heath,39-089-0005,AirNow,.,35,.,.,23,.,39.9612,-82.9988,Columbus,2020-03-23,391006
64,2020-03-05,38,Ozone,Heath,39-089-0005,AirNow,.,38,.,.,25,.,39.9612,-82.9988,Columbus,2020-03-23,391006
65,2020-03-06,32,Ozone,Delaware,39-041-0002,AirNow,.,32,.,.,22,.,39.9612,-82.9988,Columbus,2020-03-23,391006
66,2020-03-07,37,Ozone,Delaware,39-041-0002,AirNow,.,37,.,.,32,.,39.9612,-82.9988,Columbus,2020-03-23,391006
67,2020-03-08,40,Ozone,Heath,39-089-0005,AirNow,.,40,.,.,26,.,39.9612,-82.9988,Columbus,2020-03-23,391006
68,2020-03-09,45,PM2.5,New Albany,39-049-0029,AirNow,.,44,.,.,45,.,39.9612,-82.9988,Columbus,2020-03-23,391006
69,2020-03-10,35,Ozone,Heath,39-089-0005,AirNow,.,35,.,.,29,.,39.9612,-82.9988,Columbus,2020-03-23,391006
70,2020-03-11,45,PM2.5,New Albany,39-049-0029,AirNow,.,21,.,.,45,.,39.9612,-82.9988,Columbus,2020-03-23,391006
71,2020-03-12,46,PM2.5,New Albany,39-049-0029,AirNow,.,35,.,.,46,.,39.9612,-82.9988,Columbus,2020-03-23,391006
72,2020-03-13,37,Ozone,Heath,39-089-0005,AirNow,.,37,.,.,21,.,39.9612,-82.9988,Columbus,2020-03-23,391006
73,2020-03-14,34,Ozone,New Albany,39-049-0029,AirNow,.,34,.,.,31,.,39.9612,-82.9988,Columbus,2020-03-23,391006
74,2020-03-15,33,Ozone,Delaware,39-041-0002,AirNow,.,33,.,.,28,.,39.9612,-82.9988,Columbus,2020-03-23,391006
75,2020-03-16,31,Ozone,Reynoldsburg,39-089-0008,AirNow,.,31,.,.,30,.,39.9612,-82.9988,Columbus,2020-03-23,391006
76,2020-03-17,40,PM2.5,New Albany,39-049-0029,AirNow,.,27,.,.,40,.,39.9612,-82.9988,Columbus,2020-03-23,391006
77,2020-03-18,40,PM2.5,Smoky Row Near Road,39-049-0038,AirNow,.,21,.,.,40,.,39.9612,-82.9988,Columbus,2020-03-23,391006
78,2020-03-19,28,Ozone,London,39-097-0007,AirNow,.,28,.,.,21,.,39.9612,-82.9988,Columbus,2020-03-23,391006
79,2020-03-20,31,Ozone,Heath,39-089-0005,AirNow,.,31,.,.,23,.,39.9612,-82.9988,Columbus,2020-03-23,391006
80,2020-03-21,36,Ozone,Delaware,39-041-0002,AirNow,.,36,.,.,20,.,39.9612,-82.9988,Columbus,2020-03-23,391006
81,2020-03-22,39,Ozone,Heath,39-089-0005,AirNow,.,39,.,.,29,.,39.9612,-82.9988,Columbus,2020-03-23,391006
82,2020-03-23,36,PM2.5,New Albany,39-049-0029,AirNow,.,36,.,.,36,.,39.9612,-82.9988,Columbus,2020-03-23,391006
83,2020-03-24,40,PM2.5,New Albany,39-049-0029,AirNow,.,35,.,.,40,.,39.9612,-82.9988,Columbus,2020-03-23,391006
84,2020-03-25,53,PM2.5,Smoky Row Near Road,39-049-0038,AirNow,.,43,.,.,53,.,39.9612,-82.9988,Columbus,2020-03-23,391006
85,2020-03-26,42,Ozone,London,39-097-0007,AirNow,.,42,.,.,34,.,39.9612,-82.9988,Columbus,2020-03-23,391006
86,2020-03-27,37,PM2.5,Smoky Row Near Road,39-049-0038,AirNow,.,35,.,.,37,.,39.9612,-82.9988,Columbus,2020-03-23,391006
87,2020-03-28,48,PM2.5,New Albany,39-049-0029,AirNow,.,30,.,.,48,.,39.9612,-82.9988,Columbus,2020-03-23,391006
88,2020-03-29,43,Ozone,Heath,39-089-0005,AirNow,.,43,.,.,19,.,39.9612,-82.9988,Columbus,2020-03-23,391006
89,2020-03-30,38,Ozone,Delaware,39-041-0002,AirNow,.,38,.,.,10,.,39.9612,-82.9988,Columbus,2020-03-23,391006
90,2020-03-31,31,Ozone,Maple Canyon,39-049-0081,AirNow,.,31,.,.,19,.,39.9612,-82.9988,Columbus,2020-03-23,391006
91,2020-04-01,32,Ozone,Heath,39-089-0005,AirNow,.,32,.,.,24,.,39.9612,-82.9988,Columbus,2020-03-23,391006
92,2020-04-02,40,Ozone,Heath,39-089-0005,AirNow,.,40,.,.,30,.,39.9612,-82.9988,Columbus,2020-03-23,391006
93,2020-04-03,45,Ozone,Delaware,39-041-0002,AirNow,.,45,.,.,44,.,39.9612,-82.9988,Columbus,2020-03-23,391006
94,2020-04-04,51,Ozone,New Albany,39-049-0029,AirNow,.,51,.,.,48,.,39.9612,-82.9988,Columbus,2020-03-23,391006
95,2020-04-05,54,PM2.5,New Albany,39-049-0029,AirNow,.,25,.,.,54,.,39.9612,-82.9988,Columbus,2020-03-23,391006
96,2020-04-06,44,Ozone,Delaware,39-041-0002,AirNow,.,44,.,.,32,.,39.9612,-82.9988,Columbus,2020-03-23,391006
97,2020-04-07,46,PM2.5,Smoky Row Near Road,39-049-0038,AirNow,.,42,.,.,46,.,39.9612,-82.9988,Columbus,2020-03-23,391006
98,2020-04-08,40,Ozone,Maple Canyon,39-049-0081,AirNow,.,40,.,.,30,.,39.9612,-82.9988,Columbus,2020-03-23,391006
99,2020-04-09,41,Ozone,Heath,39-089-0005,AirNow,.,41,.,.,19,.,39.9612,-82.9988,Columbus,2020-03-23,391006
100,2020-04-10,36,Ozone,Heath,39-089-0005,AirNow,.,36,.,.,20,.,39.9612,-82.9988,Columbus,2020-03-23,391006
101,2020-04-11,43,Ozone,London,39-097-0007,AirNow,.,43,.,.,40,.,39.9612,-82.9988,Columbus,2020-03-23,391006
