,date,overall_aqi_value,main_pollutant,site_name,site_id,source_aqi,co,ozone,so2,pm10,pm25,no2,lat,lon,city_name,state_ordinance,population
346,2019-08-31,40,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,6,34,0.0,19.0,40,26.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
347,2019-09-01,40,Ozone,GRAFTON,55-089-0008,AQS,3,40,4.0,13.0,34,15.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
348,2019-09-02,34,PM2.5,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AQS,5,33,0.0,12.0,34,7.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
349,2019-09-03,32,PM2.5,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,5,31,0.0,14.0,32,14.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
350,2019-09-04,21,Ozone,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,3,21,0.0,8.0,17,18.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
351,2019-09-05,34,Ozone,GRAFTON,55-089-0008,AQS,5,34,4.0,15.0,29,17.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
352,2019-09-06,25,Ozone,BAYSIDE,55-079-0085,AQS,5,25,0.0,15.0,24,21.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
353,2019-09-07,30,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,28,0.0,12.0,30,16.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
354,2019-09-08,19,Ozone,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,5,19,0.0,7.0,15,6.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
355,2019-09-09,34,Ozone,GRAFTON,55-089-0008,AQS,2,34,0.0,14.0,30,9.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
356,2019-09-10,46,Ozone,BAYSIDE,55-079-0085,AQS,6,46,0.0,17.0,40,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
357,2019-09-11,37,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,6,31,1.0,18.0,37,29.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
358,2019-09-12,33,Ozone,HARRINGTON BEACH PARK,55-089-0009,AQS,3,33,0.0,7.0,22,11.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
359,2019-09-13,33,Ozone,HARRINGTON BEACH PARK,55-089-0009,AQS,3,33,0.0,11.0,15,21.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
360,2019-09-14,40,Ozone,HARRINGTON BEACH PARK,55-089-0009,AQS,5,40,0.0,12.0,25,16.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
361,2019-09-15,37,Ozone,HARRINGTON BEACH PARK,55-089-0009,AQS,5,37,0.0,11.0,28,19.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
362,2019-09-16,37,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,32,0.0,18.0,37,20.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
363,2019-09-17,37,Ozone,GRAFTON,55-089-0008,AQS,3,37,0.0,15.0,32,13.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
364,2019-09-18,58,Ozone,GRAFTON,55-089-0008,AQS,5,58,3.0,23.0,44,26.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
365,2019-09-19,45,Ozone,BAYSIDE,55-079-0085,AQS,6,45,6.0,22.0,44,37.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
366,2019-09-20,105,Ozone,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,6,105,1.0,37.0,68,39.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
367,2019-09-21,45,PM2.5,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,5,41,1.0,19.0,45,19.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
368,2019-09-22,29,Ozone,GRAFTON,55-089-0008,AQS,3,29,1.0,12.0,26,11.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
369,2019-09-23,28,Ozone,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,28,0.0,13.0,21,26.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
370,2019-09-24,40,Ozone,GRAFTON,55-089-0008,AQS,5,40,1.0,16.0,24,21.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
371,2019-09-25,33,Ozone,BAYSIDE,55-079-0085,AQS,3,33,1.0,18.0,23,16.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
372,2019-09-26,31,Ozone,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,6,31,0.0,26.0,27,29.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
373,2019-09-27,28,Ozone,HARRINGTON BEACH PARK,55-089-0009,AQS,5,28,0.0,14.0,24,24.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
374,2019-09-28,26,Ozone,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,3,26,0.0,7.0,19,9.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
375,2019-09-29,20,PM2.5,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,3,20,0.0,6.0,20,5.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
376,2019-09-30,38,PM2.5,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,5,36,1.0,15.0,38,14.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
377,2019-10-01,31,PM2.5,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,5,21,1.0,14.0,31,22.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
378,2019-10-02,19,Ozone,GRAFTON,55-089-0008,AQS,3,19,0.0,6.0,15,13.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
379,2019-10-03,19,Ozone,BAYSIDE,55-079-0085,AQS,3,19,0.0,6.0,13,15.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
380,2019-10-04,34,Ozone,BAYSIDE,55-079-0085,AQS,5,34,0.0,6.0,13,17.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
381,2019-10-05,31,Ozone,GRAFTON,55-089-0008,AQS,3,31,0.0,10.0,24,8.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
382,2019-10-06,29,Ozone,BAYSIDE,55-079-0085,AQS,3,29,0.0,10.0,19,10.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
383,2019-10-07,32,NO2,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AQS,7,28,0.0,21.0,29,32.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
384,2019-10-08,48,PM2.5,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AQS,7,38,3.0,36.0,48,30.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
385,2019-10-09,44,Ozone,GRAFTON,55-089-0008,AQS,7,44,6.0,23.0,39,35.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
386,2019-10-10,38,Ozone,GRAFTON,55-089-0008,AQS,3,38,0.0,18.0,36,14.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
387,2019-10-11,32,Ozone,GRAFTON,55-089-0008,AQS,3,32,0.0,10.0,24,11.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
388,2019-10-12,34,Ozone,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,3,34,0.0,12.0,17,8.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
389,2019-10-13,28,Ozone,BAYSIDE,55-079-0085,AQS,3,28,0.0,6.0,15,8.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
390,2019-10-14,32,NO2,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AQS,6,22,0.0,10.0,22,32.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
391,2019-10-15,35,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,6,27,3.0,19.0,35,24.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
392,2019-10-16,25,Ozone,BAYSIDE,55-079-0085,AQS,5,25,0.0,8.0,13,15.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
393,2019-10-17,28,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,6,19,1.0,10.0,28,21.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
394,2019-10-18,57,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,6,27,3.0,25.0,57,24.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
395,2019-10-19,54,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,6,28,0.0,23.0,54,30.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
396,2019-10-20,53,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,6,28,0.0,15.0,53,9.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
397,2019-10-21,34,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,3,29,0.0,17.0,34,13.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
398,2019-10-22,23,Ozone,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,3,23,0.0,13.0,15,9.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
399,2019-10-23,26,Ozone,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,5,26,0.0,15.0,22,24.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
400,2019-10-24,25,PM2.5,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,5,21,0.0,10.0,25,23.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
401,2019-10-25,49,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,7,22,1.0,19.0,49,28.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
402,2019-10-26,54,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,7,23,1.0,17.0,54,27.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
403,2019-10-27,52,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,6,28,0.0,19.0,52,26.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
404,2019-10-28,29,PM2.5,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AQS,6,16,0.0,13.0,29,17.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
405,2019-10-29,48,PM2.5,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AQS,6,20,0.0,17.0,48,26.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
406,2019-10-30,41,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,7,24,0.0,19.0,41,30.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
407,2019-10-31,27,PM2.5,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AQS,3,22,0.0,10.0,27,20.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
408,2019-11-01,45,PM2.5,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,5,17,0.0,19.0,45,22.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
409,2019-11-02,33,PM2.5,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,3,22,0.0,10.0,33,10.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
410,2019-11-03,31,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,21,0.0,12.0,31,19.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
411,2019-11-04,33,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,23,0.0,12.0,33,23.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
412,2019-11-05,37,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,6,24,0.0,17.0,37,29.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
413,2019-11-06,43,PM2.5,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AQS,6,23,0.0,17.0,43,34.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
414,2019-11-07,27,PM2.5,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AQS,3,26,0.0,25.0,27,22.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
415,2019-11-08,28,PM2.5,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AQS,5,23,0.0,19.0,28,26.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
416,2019-11-09,50,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,20,0.0,29.0,50,17.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
417,2019-11-10,46,PM2.5,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AQS,5,28,0.0,19.0,46,13.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
418,2019-11-11,28,Ozone,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,3,28,0.0,19.0,20,19.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
419,2019-11-12,48,PM10,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AQS,5,28,0.0,48.0,37,26.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
420,2019-11-13,43,PM2.5,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AQS,5,21,1.0,38.0,43,23.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
421,2019-11-14,62,PM2.5,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,5,19,0.0,31.0,62,24.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
422,2019-11-15,70,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,6,32,0.0,43.0,70,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
423,2019-11-16,59,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,3,31,0.0,19.0,59,11.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
424,2019-11-17,71,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,6,19,0.0,24.0,71,27.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
425,2019-11-18,62,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,6,13,0.0,21.0,62,17.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
426,2019-11-19,54,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,13,0.0,20.0,54,20.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
427,2019-11-20,66,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,9,0.0,27.0,66,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
428,2019-11-21,42,PM2.5,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,3,20,0.0,13.0,42,16.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
429,2019-11-22,30,PM2.5,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AQS,6,20,0.0,12.0,30,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
430,2019-11-23,52,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,6,18,0.0,18.0,52,17.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
431,2019-11-24,52,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,6,18,0.0,19.0,52,20.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
432,2019-11-25,64,PM2.5,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AQS,6,10,0.0,30.0,64,26.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
433,2019-11-26,41,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,20,0.0,17.0,41,27.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
434,2019-11-27,25,Ozone,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,3,25,0.0,8.0,23,11.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
435,2019-11-28,26,Ozone,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,5,26,0.0,5.0,16,12.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
436,2019-11-29,32,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,3,22,0.0,9.0,32,20.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
437,2019-11-30,47,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,3,23,0.0,11.0,47,4.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
438,2019-12-01,31,Ozone,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,3,31,0.0,6.0,18,12.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
439,2019-12-02,33,NO2,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,6,31,0.0,11.0,26,33.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
440,2019-12-03,45,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,25,0.0,17.0,45,18.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
441,2019-12-04,27,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,3,27,0.0,11.0,27,19.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
442,2019-12-05,56,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,6,16,0.0,21.0,56,31.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
443,2019-12-06,77,PM2.5,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,8,24,3.0,33.0,77,32.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
444,2019-12-07,58,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,8,19,0.0,18.0,58,23.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
445,2019-12-08,77,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,19,0.0,26.0,77,19.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
446,2019-12-09,64,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,6,26,0.0,21.0,64,22.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
447,2019-12-10,33,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,3,28,0.0,15.0,33,22.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
448,2019-12-11,45,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,7,25,0.0,19.0,45,33.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
449,2019-12-12,53,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,7,18,1.0,19.0,53,29.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
450,2019-12-13,67,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,6,11,0.0,25.0,67,23.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
451,2019-12-14,78,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,7,21,0.0,29.0,78,20.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
452,2019-12-15,30,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,21,0.0,12.0,30,19.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
453,2019-12-16,52,PM2.5,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AirNow,7,19,0.0,19.0,52,35.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
454,2019-12-17,55,PM2.5,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AirNow,5,28,0.0,28.0,55,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
455,2019-12-18,38,PM2.5,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AirNow,5,28,0.0,29.0,38,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
456,2019-12-19,72,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,8,19,1.0,31.0,72,30.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
457,2019-12-20,93,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,8,18,1.0,40.0,93,29.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
458,2019-12-21,75,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,23,1.0,29.0,75,20.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
459,2019-12-22,55,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,29,0.0,17.0,55,11.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
460,2019-12-23,53,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,3,23,0.0,17.0,53,22.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
461,2019-12-24,77,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,17,0.0,26.0,77,26.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
462,2019-12-25,57,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,6,19,0.0,17.0,57,26.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
463,2019-12-26,54,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,6,22,1.0,17.0,54,22.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
464,2019-12-27,56,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,6,21,1.0,19.0,56,27.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
465,2019-12-28,82,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,6,16,3.0,33.0,82,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
466,2019-12-29,44,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,3,17,0.0,11.0,44,15.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
467,2019-12-30,23,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,2,20,0.0,7.0,23,11.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
468,2019-12-31,26,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,3,26,0.0,8.0,26,13.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
