,date,Overall_AQI_Value,main_pollutant,site_name,Lat ,Lon,site_id,source_aqi,co,ozone,so2,pm10,pm25,no2,lat,lon,city_name,state_ordinance
326,2019-08-14,47,Ozone,Boise - White Pine Elementary,43.615,-116.2023,16-001-0010,AQS,10.0,47,0,33,37,30,43.615,-116.2023,Boise,2020-03-25
327,2019-08-15,37,Ozone,Boise - White Pine Elementary,43.615,-116.2023,16-001-0010,AQS,10.0,37,0,27,30,22,43.615,-116.2023,Boise,2020-03-25
328,2019-08-16,37,Ozone,Boise - White Pine Elementary,43.615,-116.2023,16-001-0010,AQS,10.0,37,.,25,30,34,43.615,-116.2023,Boise,2020-03-25
329,2019-08-17,37,Ozone,Boise - White Pine Elementary,43.615,-116.2023,16-001-0010,AQS,11.0,37,0,25,29,27,43.615,-116.2023,Boise,2020-03-25
330,2019-08-18,42,Ozone,Boise - White Pine Elementary,43.615,-116.2023,16-001-0010,AQS,11.0,42,0,22,27,31,43.615,-116.2023,Boise,2020-03-25
331,2019-08-19,39,Ozone,Boise - White Pine Elementary,43.615,-116.2023,16-001-0010,AQS,11.0,39,0,35,37,25,43.615,-116.2023,Boise,2020-03-25
332,2019-08-20,50,Ozone,Boise - White Pine Elementary,43.615,-116.2023,16-001-0010,AQS,11.0,50,0,44,38,28,43.615,-116.2023,Boise,2020-03-25
333,2019-08-21,68,PM10,Boise - White Pine Elementary,43.615,-116.2023,16-027-0002,AQS,11.0,45,0,68,46,25,43.615,-116.2023,Boise,2020-03-25
334,2019-08-22,31,Ozone,Boise - White Pine Elementary,43.615,-116.2023,16-001-0010,AQS,10.0,31,0,22,23,3,43.615,-116.2023,Boise,2020-03-25
335,2019-08-23,44,Ozone,Boise - White Pine Elementary,43.615,-116.2023,16-001-0010,AQS,11.0,44,0,27,29,26,43.615,-116.2023,Boise,2020-03-25
336,2019-08-24,49,Ozone,Boise - White Pine Elementary,43.615,-116.2023,16-001-0010,AQS,13.0,49,0,26,29,27,43.615,-116.2023,Boise,2020-03-25
337,2019-08-25,39,Ozone,Boise - White Pine Elementary,43.615,-116.2023,16-001-0010,AQS,14.0,39,0,24,25,5,43.615,-116.2023,Boise,2020-03-25
338,2019-08-26,44,Ozone,Boise - White Pine Elementary,43.615,-116.2023,16-001-0010,AQS,9.0,44,0,28,20,31,43.615,-116.2023,Boise,2020-03-25
339,2019-08-27,43,PM10,,43.615,-116.2023,16-001-0009,AQS,10.0,29,.,43,40,.,43.615,-116.2023,Boise,2020-03-25
340,2019-08-28,54,PM10,,43.615,-116.2023,16-001-0009,AQS,13.0,36,0,54,51,34,43.615,-116.2023,Boise,2020-03-25
341,2019-08-29,65,PM10,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,13.0,51,0,65,54,28,43.615,-116.2023,Boise,2020-03-25
342,2019-08-30,44,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,11.0,38,0,34,44,27,43.615,-116.2023,Boise,2020-03-25
343,2019-08-31,43,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,14.0,40,0,31,43,20,43.615,-116.2023,Boise,2020-03-25
344,2019-09-01,40,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,15.0,40,0,27,34,17,43.615,-116.2023,Boise,2020-03-25
345,2019-09-02,35,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,10.0,35,0,33,30,25,43.615,-116.2023,Boise,2020-03-25
346,2019-09-03,54,PM10,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,11.0,43,0,54,32,31,43.615,-116.2023,Boise,2020-03-25
347,2019-09-04,50,PM10,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,13.0,46,1,50,40,33,43.615,-116.2023,Boise,2020-03-25
348,2019-09-05,58,PM10,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,11.0,44,0,58,48,21,43.615,-116.2023,Boise,2020-03-25
349,2019-09-06,52,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,11.0,47,0,25,52,31,43.615,-116.2023,Boise,2020-03-25
350,2019-09-07,60,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,13.0,58,0,30,60,24,43.615,-116.2023,Boise,2020-03-25
351,2019-09-08,52,PM2.5,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,13.0,38,0,24,52,12,43.615,-116.2023,Boise,2020-03-25
352,2019-09-09,48,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,11.0,36,0,17,48,26,43.615,-116.2023,Boise,2020-03-25
353,2019-09-10,33,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,11.0,33,0,17,22,17,43.615,-116.2023,Boise,2020-03-25
354,2019-09-11,36,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,9.0,36,0,15,21,25,43.615,-116.2023,Boise,2020-03-25
355,2019-09-12,40,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,10.0,40,0,19,22,27,43.615,-116.2023,Boise,2020-03-25
356,2019-09-13,40,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,8.0,40,0,21,22,30,43.615,-116.2023,Boise,2020-03-25
357,2019-09-14,42,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,8.0,42,0,26,26,21,43.615,-116.2023,Boise,2020-03-25
358,2019-09-15,52,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,8.0,42,0,30,52,24,43.615,-116.2023,Boise,2020-03-25
359,2019-09-16,43,PM10,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,8.0,41,0,43,30,24,43.615,-116.2023,Boise,2020-03-25
360,2019-09-17,30,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,3.0,30,0,8,15,11,43.615,-116.2023,Boise,2020-03-25
361,2019-09-18,26,PM2.5,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,6.0,16,0,12,26,14,43.615,-116.2023,Boise,2020-03-25
362,2019-09-19,28,PM2.5,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,5.0,28,0,13,28,8,43.615,-116.2023,Boise,2020-03-25
363,2019-09-20,31,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,5.0,31,0,11,18,9,43.615,-116.2023,Boise,2020-03-25
364,2019-09-21,30,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,6.0,30,0,14,30,21,43.615,-116.2023,Boise,2020-03-25
365,2019-09-22,31,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,7.0,31,0,12,24,13,43.615,-116.2023,Boise,2020-03-25
366,2019-09-23,27,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,3.0,27,0,14,25,21,43.615,-116.2023,Boise,2020-03-25
367,2019-09-24,28,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,5.0,28,0,19,24,.,43.615,-116.2023,Boise,2020-03-25
368,2019-09-25,34,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,5.0,34,0,19,25,.,43.615,-116.2023,Boise,2020-03-25
369,2019-09-26,37,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,5.0,37,0,26,22,23,43.615,-116.2023,Boise,2020-03-25
370,2019-09-27,35,NO2,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,6.0,33,0,16,23,35,43.615,-116.2023,Boise,2020-03-25
371,2019-09-28,29,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,6.0,29,0,14,22,13,43.615,-116.2023,Boise,2020-03-25
372,2019-09-29,28,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,3.0,28,0,10,18,22,43.615,-116.2023,Boise,2020-03-25
373,2019-09-30,27,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,5.0,27,0,16,19,18,43.615,-116.2023,Boise,2020-03-25
374,2019-10-01,25,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,5.0,25,0,13,18,8,43.615,-116.2023,Boise,2020-03-25
375,2019-10-02,33,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,3.0,27,1,17,33,18,43.615,-116.2023,Boise,2020-03-25
376,2019-10-03,30,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,6.0,25,0,21,30,21,43.615,-116.2023,Boise,2020-03-25
377,2019-10-04,38,PM2.5,Garden Valley,43.615,-116.2023,16-015-0002,AQS,6.0,27,0,11,38,25,43.615,-116.2023,Boise,2020-03-25
378,2019-10-05,30,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",43.615,-116.2023,16-001-0020,AQS,6.0,30,1,9,30,26,43.615,-116.2023,Boise,2020-03-25
379,2019-10-06,47,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,7.0,31,0,11,47,25,43.615,-116.2023,Boise,2020-03-25
380,2019-10-07,40,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",43.615,-116.2023,16-001-0020,AQS,7.0,30,1,23,40,35,43.615,-116.2023,Boise,2020-03-25
381,2019-10-08,30,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,7.0,30,1,18,27,30,43.615,-116.2023,Boise,2020-03-25
382,2019-10-09,26,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,5.0,26,0,9,17,7,43.615,-116.2023,Boise,2020-03-25
383,2019-10-10,32,PM2.5,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,5.0,26,0,16,32,28,43.615,-116.2023,Boise,2020-03-25
384,2019-10-11,38,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",43.615,-116.2023,16-001-0020,AQS,6.0,28,1,22,38,33,43.615,-116.2023,Boise,2020-03-25
385,2019-10-12,41,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",43.615,-116.2023,16-001-0020,AQS,7.0,28,0,27,41,27,43.615,-116.2023,Boise,2020-03-25
386,2019-10-13,55,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",43.615,-116.2023,16-001-0020,AQS,8.0,25,0,29,55,27,43.615,-116.2023,Boise,2020-03-25
387,2019-10-14,61,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,7.0,0,1,31,61,33,43.615,-116.2023,Boise,2020-03-25
388,2019-10-15,51,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,9.0,19,1,31,51,32,43.615,-116.2023,Boise,2020-03-25
389,2019-10-16,56,PM2.5,Garden Valley,43.615,-116.2023,16-015-0002,AQS,9.0,28,3,44,56,37,43.615,-116.2023,Boise,2020-03-25
390,2019-10-17,36,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,7.0,36,0,19,30,30,43.615,-116.2023,Boise,2020-03-25
391,2019-10-18,34,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,6.0,33,0,15,34,31,43.615,-116.2023,Boise,2020-03-25
392,2019-10-19,37,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,6.0,33,0,8,37,8,43.615,-116.2023,Boise,2020-03-25
393,2019-10-20,29,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,3.0,29,0,6,29,15,43.615,-116.2023,Boise,2020-03-25
394,2019-10-21,33,PM2.5,Garden Valley,43.615,-116.2023,16-015-0002,AQS,7.0,28,1,14,33,26,43.615,-116.2023,Boise,2020-03-25
395,2019-10-22,43,PM2.5,Garden Valley,43.615,-116.2023,16-015-0002,AQS,7.0,23,1,15,43,25,43.615,-116.2023,Boise,2020-03-25
396,2019-10-23,40,PM2.5,Garden Valley,43.615,-116.2023,16-015-0002,AQS,7.0,32,0,12,40,19,43.615,-116.2023,Boise,2020-03-25
397,2019-10-24,55,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,7.0,32,1,19,55,38,43.615,-116.2023,Boise,2020-03-25
398,2019-10-25,68,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,9.0,29,1,31,68,37,43.615,-116.2023,Boise,2020-03-25
399,2019-10-26,33,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,9.0,31,0,17,33,23,43.615,-116.2023,Boise,2020-03-25
400,2019-10-27,36,Ozone,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,5.0,36,0,9,29,20,43.615,-116.2023,Boise,2020-03-25
401,2019-10-28,50,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,5.0,27,0,14,50,19,43.615,-116.2023,Boise,2020-03-25
402,2019-10-29,33,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,5.0,29,0,17,33,32,43.615,-116.2023,Boise,2020-03-25
403,2019-10-30,44,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,8.0,27,1,22,44,27,43.615,-116.2023,Boise,2020-03-25
404,2019-10-31,56,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",43.615,-116.2023,16-001-0020,AQS,8.0,19,0,35,56,25,43.615,-116.2023,Boise,2020-03-25
405,2019-11-01,65,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,9.0,24,1,40,65,26,43.615,-116.2023,Boise,2020-03-25
406,2019-11-02,77,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,8.0,26,1,31,77,32,43.615,-116.2023,Boise,2020-03-25
407,2019-11-03,85,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,8.0,31,0,32,85,35,43.615,-116.2023,Boise,2020-03-25
408,2019-11-04,87,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,10.0,25,1,48,87,40,43.615,-116.2023,Boise,2020-03-25
409,2019-11-05,84,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,10.0,23,1,56,84,37,43.615,-116.2023,Boise,2020-03-25
410,2019-11-06,67,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",43.615,-116.2023,16-001-0020,AQS,10.0,25,1,53,67,.,43.615,-116.2023,Boise,2020-03-25
411,2019-11-07,60,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",43.615,-116.2023,16-001-0020,AQS,9.0,19,0,47,60,35,43.615,-116.2023,Boise,2020-03-25
412,2019-11-08,85,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,10.0,19,3,56,85,39,43.615,-116.2023,Boise,2020-03-25
413,2019-11-09,94,PM2.5,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,10.0,23,1,59,94,38,43.615,-116.2023,Boise,2020-03-25
414,2019-11-10,88,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,11.0,29,0,47,88,30,43.615,-116.2023,Boise,2020-03-25
415,2019-11-11,58,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,7.0,25,0,37,58,37,43.615,-116.2023,Boise,2020-03-25
416,2019-11-12,58,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,10.0,15,.,44,58,28,43.615,-116.2023,Boise,2020-03-25
417,2019-11-13,67,PM2.5,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,9.0,19,1,55,67,35,43.615,-116.2023,Boise,2020-03-25
418,2019-11-14,77,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,10.0,15,0,50,77,29,43.615,-116.2023,Boise,2020-03-25
419,2019-11-15,81,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,11.0,17,3,55,81,33,43.615,-116.2023,Boise,2020-03-25
420,2019-11-16,61,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",43.615,-116.2023,16-001-0020,AQS,11.0,31,0,30,61,33,43.615,-116.2023,Boise,2020-03-25
421,2019-11-17,56,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",43.615,-116.2023,16-001-0020,AQS,9.0,24,0,25,56,25,43.615,-116.2023,Boise,2020-03-25
422,2019-11-18,69,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",43.615,-116.2023,16-001-0020,AQS,10.0,19,3,49,69,.,43.615,-116.2023,Boise,2020-03-25
423,2019-11-19,58,PM2.5,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,10.0,26,0,32,58,27,43.615,-116.2023,Boise,2020-03-25
424,2019-11-20,55,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,10.0,.,.,28,55,.,43.615,-116.2023,Boise,2020-03-25
425,2019-11-21,53,PM2.5,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,9.0,17,1,31,53,38,43.615,-116.2023,Boise,2020-03-25
426,2019-11-22,65,PM2.5,Meridian - St. Luke's,43.615,-116.2023,16-001-0010,AQS,9.0,19,1,45,65,39,43.615,-116.2023,Boise,2020-03-25
427,2019-11-23,76,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,9.0,18,1,42,76,31,43.615,-116.2023,Boise,2020-03-25
428,2019-11-24,83,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,10.0,12,0,41,83,28,43.615,-116.2023,Boise,2020-03-25
429,2019-11-25,55,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",43.615,-116.2023,16-001-0020,AQS,8.0,29,0,32,55,25,43.615,-116.2023,Boise,2020-03-25
430,2019-11-26,54,PM10,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,7.0,32,3,54,49,40,43.615,-116.2023,Boise,2020-03-25
431,2019-11-27,67,PM2.5,Garden Valley,43.615,-116.2023,16-015-0002,AQS,6.0,31,0,31,67,9,43.615,-116.2023,Boise,2020-03-25
432,2019-11-28,104,PM2.5,Garden Valley,43.615,-116.2023,16-015-0002,AQS,6.0,24,0,15,104,26,43.615,-116.2023,Boise,2020-03-25
433,2019-11-29,61,PM2.5,Garden Valley,43.615,-116.2023,16-015-0002,AQS,7.0,21,0,11,61,8,43.615,-116.2023,Boise,2020-03-25
434,2019-11-30,54,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,7.0,22,1,14,54,26,43.615,-116.2023,Boise,2020-03-25
435,2019-12-01,61,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,8.0,27,0,12,61,5,43.615,-116.2023,Boise,2020-03-25
436,2019-12-02,71,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,7.0,24,0,9,71,25,43.615,-116.2023,Boise,2020-03-25
437,2019-12-03,67,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",43.615,-116.2023,16-001-0020,AQS,9.0,12,0,23,67,22,43.615,-116.2023,Boise,2020-03-25
438,2019-12-04,68,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,9.0,22,0,24,68,27,43.615,-116.2023,Boise,2020-03-25
439,2019-12-05,58,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,9.0,14,0,19,58,22,43.615,-116.2023,Boise,2020-03-25
440,2019-12-06,51,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,9.0,21,0,20,51,8,43.615,-116.2023,Boise,2020-03-25
441,2019-12-07,84,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,9.0,23,0,8,84,16,43.615,-116.2023,Boise,2020-03-25
442,2019-12-08,38,PM2.5,Garden Valley,43.615,-116.2023,16-015-0002,AQS,8.0,24,0,7,38,11,43.615,-116.2023,Boise,2020-03-25
443,2019-12-09,40,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",43.615,-116.2023,16-001-0020,AQS,9.0,20,0,17,40,28,43.615,-116.2023,Boise,2020-03-25
444,2019-12-10,60,PM2.5,Garden Valley,43.615,-116.2023,16-015-0002,AQS,13.0,17,3,23,60,35,43.615,-116.2023,Boise,2020-03-25
445,2019-12-11,165,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,11.0,19,0,21,165,25,43.615,-116.2023,Boise,2020-03-25
446,2019-12-12,133,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,10.0,20,0,8,133,25,43.615,-116.2023,Boise,2020-03-25
447,2019-12-13,59,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,10.0,25,1,12,59,31,43.615,-116.2023,Boise,2020-03-25
448,2019-12-14,48,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,9.0,29,0,9,48,25,43.615,-116.2023,Boise,2020-03-25
449,2019-12-15,39,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,9.0,26,0,13,39,16,43.615,-116.2023,Boise,2020-03-25
450,2019-12-16,58,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,8.0,23,3,24,58,38,43.615,-116.2023,Boise,2020-03-25
451,2019-12-17,43,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,8.0,24,0,19,43,13,43.615,-116.2023,Boise,2020-03-25
452,2019-12-18,45,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,9.0,19,1,23,45,33,43.615,-116.2023,Boise,2020-03-25
453,2019-12-19,66,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,9.0,.,1,17,66,29,43.615,-116.2023,Boise,2020-03-25
454,2019-12-20,67,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,9.0,26,0,18,67,13,43.615,-116.2023,Boise,2020-03-25
455,2019-12-21,74,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,9.0,23,0,24,74,9,43.615,-116.2023,Boise,2020-03-25
456,2019-12-22,78,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,9.0,28,0,20,78,16,43.615,-116.2023,Boise,2020-03-25
457,2019-12-23,54,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,6.0,21,1,15,54,29,43.615,-116.2023,Boise,2020-03-25
458,2019-12-24,48,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,6.0,20,0,10,48,17,43.615,-116.2023,Boise,2020-03-25
459,2019-12-25,48,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,6.0,15,0,11,48,13,43.615,-116.2023,Boise,2020-03-25
460,2019-12-26,66,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,6.0,18,0,19,66,16,43.615,-116.2023,Boise,2020-03-25
461,2019-12-27,45,PM2.5,Garden Valley,43.615,-116.2023,16-015-0002,AQS,6.0,23,0,13,45,14,43.615,-116.2023,Boise,2020-03-25
462,2019-12-28,52,PM2.5,Nampa - Fire Station,43.615,-116.2023,16-027-0002,AQS,7.0,22,0,18,52,29,43.615,-116.2023,Boise,2020-03-25
463,2019-12-29,51,PM2.5,Garden Valley,43.615,-116.2023,16-015-0002,AQS,7.0,19,0,10,51,23,43.615,-116.2023,Boise,2020-03-25
464,2019-12-30,46,PM2.5,Garden Valley,43.615,-116.2023,16-015-0002,AQS,7.0,19,0,12,46,17,43.615,-116.2023,Boise,2020-03-25
465,2019-12-31,52,PM2.5,Idaho City,43.615,-116.2023,16-015-0001,AQS,7.0,24,0,13,52,11,43.615,-116.2023,Boise,2020-03-25
