,date,overall_aqi_value,main_pollutant,site_name,site_id,source_aqi,co,ozone,so2,pm10,pm25,no2,lat,lon,city_name,state_ordinance
415,2019-11-11,39,PM2.5,Portland,41-051-2011,AQS,2.0,22,0,12,39,14.0,45.5051,-122.675,Portland,2020-03-23
416,2019-11-12,62,PM2.5,Portland,41-067-0005,AQS,5.0,9,1,.,62,19.0,45.5051,-122.675,Portland,2020-03-23
417,2019-11-13,40,PM2.5,Portland,41-051-0080,AQS,5.0,18,0,.,40,15.0,45.5051,-122.675,Portland,2020-03-23
418,2019-11-14,49,PM2.5,Portland,41-067-0005,AQS,2.0,17,0,6,49,19.0,45.5051,-122.675,Portland,2020-03-23
419,2019-11-15,60,PM2.5,Portland,41-067-0004,AQS,5.0,12,0,.,60,19.0,45.5051,-122.675,Portland,2020-03-23
420,2019-11-16,64,PM2.5,Portland,41-051-0080,AQS,8.0,7,1,.,64,11.0,45.5051,-122.675,Portland,2020-03-23
421,2019-11-17,59,PM2.5,Portland,41-067-0004,AQS,3.0,8,0,16,59,14.0,45.5051,-122.675,Portland,2020-03-23
422,2019-11-18,40,PM2.5,Portland,41-067-0005,AQS,2.0,25,0,.,40,14.0,45.5051,-122.675,Portland,2020-03-23
423,2019-11-19,26,NO2,Portland,41-067-0005,AQS,2.0,17,0,.,19,26.0,45.5051,-122.675,Portland,2020-03-23
424,2019-11-20,32,PM2.5,Portland,41-067-0005,AQS,1.0,23,0,7,32,28.0,45.5051,-122.675,Portland,2020-03-23
425,2019-11-21,48,PM2.5,Portland,53-011-0022,AQS,2.0,24,1,.,48,30.0,45.5051,-122.675,Portland,2020-03-23
426,2019-11-22,78,PM2.5,Portland,53-011-0024,AQS,13.0,6,4,.,78,24.0,45.5051,-122.675,Portland,2020-03-23
427,2019-11-23,93,PM2.5,Portland,41-067-0005,AQS,14.0,4,3,34,93,19.0,45.5051,-122.675,Portland,2020-03-23
428,2019-11-24,77,PM2.5,Portland,41-067-0004,AQS,9.0,11,0,.,77,16.0,45.5051,-122.675,Portland,2020-03-23
429,2019-11-25,51,PM2.5,Portland,41-067-0004,AQS,5.0,27,0,.,51,25.0,45.5051,-122.675,Portland,2020-03-23
430,2019-11-26,28,Ozone,Portland,41-051-0080,AirNow,5.0,28,0,6,24,10.0,45.5051,-122.675,Portland,2020-03-23
431,2019-11-27,27,Ozone,Portland,41-051-0080,AirNow,2.0,27,0,.,19,6.0,45.5051,-122.675,Portland,2020-03-23
432,2019-11-28,25,Ozone,Portland,41-051-0080,AirNow,2.0,25,0,.,18,7.0,45.5051,-122.675,Portland,2020-03-23
433,2019-11-29,55,PM2.5,Portland,41-067-0004,AQS,7.0,21,0,14,55,24.0,45.5051,-122.675,Portland,2020-03-23
434,2019-11-30,66,PM2.5,Portland,53-011-0024,AQS,9.0,26,0,.,66,20.0,45.5051,-122.675,Portland,2020-03-23
435,2019-12-01,38,PM2.5,Portland,53-011-0024,AQS,2.0,23,0,.,38,7.0,45.5051,-122.675,Portland,2020-03-23
436,2019-12-02,71,PM2.5,Portland,53-011-0024,AQS,7.0,17,0,13,71,26.0,45.5051,-122.675,Portland,2020-03-23
437,2019-12-03,88,PM2.5,Portland,53-011-0024,AQS,11.0,1,3,.,88,25.0,45.5051,-122.675,Portland,2020-03-23
438,2019-12-04,96,PM2.5,Portland,53-011-0024,AQS,11.0,4,1,.,96,22.0,45.5051,-122.675,Portland,2020-03-23
439,2019-12-05,102,PM2.5,Portland,41-067-0004,AQS,13.0,14,4,32,102,20.0,45.5051,-122.675,Portland,2020-03-23
440,2019-12-06,79,PM2.5,Portland,53-011-0024,AQS,3.0,13,1,.,79,17.0,45.5051,-122.675,Portland,2020-03-23
441,2019-12-07,48,PM2.5,Portland,41-067-0004,AQS,3.0,10,0,.,48,14.0,45.5051,-122.675,Portland,2020-03-23
442,2019-12-08,67,PM2.5,Portland,41-051-0080,AQS,6.0,7,1,20,67,17.0,45.5051,-122.675,Portland,2020-03-23
443,2019-12-09,51,PM2.5,Portland,41-067-0004,AQS,6.0,8,0,.,51,13.0,45.5051,-122.675,Portland,2020-03-23
444,2019-12-10,49,PM2.5,Portland,41-067-0005,AQS,3.0,6,1,.,49,16.0,45.5051,-122.675,Portland,2020-03-23
445,2019-12-11,47,PM2.5,Portland,41-067-0004,AQS,3.0,17,0,10,47,22.0,45.5051,-122.675,Portland,2020-03-23
446,2019-12-12,46,PM2.5,Portland,41-067-0004,AQS,3.0,28,0,.,46,31.0,45.5051,-122.675,Portland,2020-03-23
447,2019-12-13,52,PM2.5,Portland,41-067-0004,AQS,6.0,16,1,.,52,29.0,45.5051,-122.675,Portland,2020-03-23
448,2019-12-14,54,PM2.5,Portland,41-067-0005,AQS,5.0,19,1,13,54,24.0,45.5051,-122.675,Portland,2020-03-23
449,2019-12-15,68,PM2.5,Portland,41-051-0080,AQS,8.0,12,1,.,68,22.0,45.5051,-122.675,Portland,2020-03-23
450,2019-12-16,59,PM2.5,Portland,53-011-0022,AQS,9.0,18,1,.,59,25.0,45.5051,-122.675,Portland,2020-03-23
451,2019-12-17,69,PM2.5,Portland,53-011-0024,AQS,8.0,18,0,21,69,20.0,45.5051,-122.675,Portland,2020-03-23
452,2019-12-18,64,PM2.5,Portland,53-011-0024,AQS,6.0,17,0,.,64,20.0,45.5051,-122.675,Portland,2020-03-23
453,2019-12-19,35,Ozone,Portland,41-051-0080,AQS,3.0,35,0,.,34,23.0,45.5051,-122.675,Portland,2020-03-23
454,2019-12-20,34,Ozone,Portland,41-051-0080,AQS,3.0,34,0,5,19,25.0,45.5051,-122.675,Portland,2020-03-23
455,2019-12-21,33,PM2.5,Portland,41-067-0004,AQS,3.0,27,0,.,33,21.0,45.5051,-122.675,Portland,2020-03-23
456,2019-12-22,49,PM2.5,Portland,41-051-0080,AQS,5.0,19,0,.,49,20.0,45.5051,-122.675,Portland,2020-03-23
457,2019-12-23,32,PM2.5,Portland,41-051-0080,AQS,8.0,21,1,11,32,23.0,45.5051,-122.675,Portland,2020-03-23
458,2019-12-24,54,PM2.5,Portland,41-067-0005,AQS,8.0,10,0,.,54,16.0,45.5051,-122.675,Portland,2020-03-23
459,2019-12-25,57,PM2.5,Portland,53-011-0024,AQS,6.0,21,0,.,57,16.0,45.5051,-122.675,Portland,2020-03-23
460,2019-12-26,55,PM2.5,Portland,53-011-0024,AQS,3.0,19,0,.,55,25.0,45.5051,-122.675,Portland,2020-03-23
461,2019-12-27,48,PM2.5,Portland,41-067-0005,AQS,5.0,11,0,.,48,19.0,45.5051,-122.675,Portland,2020-03-23
462,2019-12-28,63,PM2.5,Portland,41-067-0005,AQS,7.0,16,1,.,63,15.0,45.5051,-122.675,Portland,2020-03-23
463,2019-12-29,49,PM2.5,Portland,41-067-0004,AQS,3.0,18,0,9,49,12.0,45.5051,-122.675,Portland,2020-03-23
464,2019-12-30,55,PM2.5,Portland,53-011-0024,AQS,6.0,15,0,.,55,18.0,45.5051,-122.675,Portland,2020-03-23
465,2019-12-31,33,PM2.5,Portland,41-067-0004,AQS,7.0,25,0,.,33,12.0,45.5051,-122.675,Portland,2020-03-23
